Record_ID,Country,Date,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_kmph,Solar_Radiation,CO2_ppm,Ozone_ppb,Rainfall,Storm,Snow,Cloud_Cover_%,Visibility_km,Air_Quality_Index,Region,Urban_or_Rural,Pollution_Level,Energy_Consumption_MWh
1559.0,Italy,2024-04-07,14.908109912027353,87.23868651480858,91.63710574131633,60.94260828611032,881.9633123412025,435.2394463692882,22.204463243198695,No,Yes,No,,1.4649459947728705,369.0,East,Urban,,835.7712462301137
1560.0,Spain,2024-04-08,23.09709849087595,68.63123026037117,5.396676730326422,23.918838726807046,1130.4791479854805,383.7606991519208,51.58462750003935,No,Yes,No,60.89153482311242,11.499345300862725,,South,Rural,Medium,362.3572573544567
1561.0,Italy,,,97.19796498653919,83.04025599502982,2.575781487251705,1062.4809255753696,439.64153574547504,92.60880576990772,No,No,Yes,,16.466801167186944,424.0,North,Urban,Medium,853.3282854404549
1562.0,Italy,2024-04-10,-8.893618194865047,88.41468378702142,181.8837670074524,83.22676560647224,180.25668086776042,425.5292830321291,11.95165971742669,Yes,Yes,Yes,19.024268886333097,7.767828669649452,83.0,South,Rural,Medium,
1563.0,Netherlands,2024-04-11,4.342897659875359,47.21722379679903,93.48873814812204,50.86046039868029,751.3292819814408,,34.86480465690849,Yes,Yes,Yes,,,248.0,West,Rural,,288.84565920671366
1564.0,Italy,2024-04-12,23.030203763678365,86.73207570273274,110.09747612784422,2.388995169441821,1195.1499354327934,350.6225830459887,35.52276916695794,No,Yes,Yes,91.63664951051658,14.76480002137019,8.0,South,Urban,Medium,926.8336338971012
1565.0,Netherlands,2024-04-13,34.48673968438961,,31.607300504963188,89.54533020999587,354.44210093503114,352.2567917683522,37.445734252170055,Yesxx,Yes,Yes,70.38711802185735,5.417702045270856,372.0,North,,High,190.62090927345753
1566.0,Germany,2024-04-14,23.49454442031513,97.57799924515326,3.1301304464286472,53.56852406273721,761.7417516178847,419.47925338696837,12.223447220185939,No,No,No,,15.394753863423983,460.0,South,Urban,Medium,826.5532114006904
1567.0,Netherlands,2024-04-15,,21.005034189981906,198.67679775311498,,,377.8683544891779,84.30456999974214,Yes,No,Yes,38.19945224664478,5.246430052513425,37.0,South,Rural,Low,168.7255636142787
1568.0,Germany,2024-04-16,,89.97954439784155,67.6514551992332,42.350481109681084,1079.4577681329924,355.85183471671075,10.801850739406943,Yes,No,Yes!,75.59951813055709,11.145764774187047,469.0,,Rural,High,717.7178006362067
1569.0,Italy,2024-04-17,22.378820937270156,25.59162525329901,55.869996499103095,18.4883272704621,385.7703386719065,378.595106077111,52.99335585936074,No,No,Yes,66.4777806136912,17.75354282545664,123.0,East,Urban,High,975.6174888085967
1570.0,Germany,2024-04-18,-3.233032455148768,62.24926996727912,114.25633064477405,46.5573305793742,112.7098979183228,433.7909474435491,15.072312073553753,Yes,Yes,Yes,15.56586359296902,4.0923414360038635,349.0,West,Rural,Medium,76.12514108054403
1571.0,,2024-04-19,17.245345163365474,53.173083180196905,149.06370660444367,28.767235045265306,775.2107508850709,397.06117971613367,81.87796266661336,Yes,Yes,Yes,,16.413889373068788,36.0,West,Rural,Low,196.3462796190172
1572.0,France,2024-04-20,13.583311402633068,93.59052968508769,50.2815595994,29.673543878693277,1136.360997692156,411.5579258672286,77.1927253285896,No,No,,68.16648132580481,5.308593439693887,297.0,South,Urban_,High,353.05900657432676
1573.0,,2024-04-21,6.832401737067354,,104.82476997771492,64.38781213058148,609.5804734309539,430.0505414271203,74.93777754982435,,No,,60.90227819156586,,150.0,North,Rural,Low,360.12580429723016
1574.0,Spain,2024-04-22,21.176883412939286,67.6834139087803,66.52712510706206,9.407965505520455,549.2488735620678,382.3374471884463,76.26384496976422,Yes,Yes,,,,74.0,East,Rural,Low,182.14873110539077
1575.0,Italy,2024-04-23,21.810814651523128,75.35029378752108,96.19310153660075,39.70145321365845,1036.7380887567572,351.11459082208154,94.62155995895863,Yes,Yesxx,Yes,97.48118915440797,2.2913862188726863,205.0,West,,High,496.8761162530507
1576.0,France,2024-04-24,38.573495302015566,21.52238052755175,32.26198275464603,54.66453941191628,509.51601488909523,382.33210858109555,47.512982153509206,,Yes,No,25.243857101375312,13.280465592443733,143.0,South,Urban,,790.7250427342158
1577.0,Spain,2024-04-25,11.4152598706448,67.27450029200193,102.02365597552898,70.98574724265849,817.1144451995204,,87.54173235325707,Yes,Yes,Yes!,38.60235486431327,11.897763902719976,38.0,,Rural,Low,802.6432270264638
1578.0,Netherlandsxx,2024-04-26,16.56335777418473,61.439346826391095,9.469400546640404,63.289926264555305,466.3708292858849,398.228498572204,26.58090277539848,Yes,No,Yes,17.759748924147,8.029671003915412,475.0,North,,Medium,
1579.0,Germany,2024-04-27,,67.52069116971558,167.99946675483977,88.62465707105531,452.56499144790763,,50.613805277956935,Yes,Yes,Yes,82.8522170206757,0.73364789667556,309.0,West,Urban,,313.5137486720173
1580.0,Italy,2024-04-28,17.418116943789567,26.059524644455124,125.53192932490597,99.23842825293897,225.3690784097976,426.04293598010696,,Yes,No,No,,9.50558535781962,380.0,East,Urban,Medium,241.67123384223743
1581.0,Germanyxx,2024-04-29,-8.195702541256253,24.44466960178208,188.29808616960057,93.74234240147817,106.14200436337038,361.49333785799547,,No,No,Yes,21.330567336301353,2.9741301074877136,113.0,East,Urban,High,715.5186145521307
1582.0,Italy,2024-04-30,-2.5061212771566943,,119.94638288908573,76.41523727985167,1062.1928110968352,,51.23435285096615,No,Yes,,,7.189432820877412,103.0,South,Urban,Medium,85.24355787638993
1583.0,France,2024-05-01,-1.4376598252459765,,,68.6015254852777,217.4637890833006,379.77544464474056,91.83608545830515,No,Yes,Yes,70.65159854843385,11.72395952716438,154.0,West,Rural,,545.301283328847
1584.0,Spain,2024-05-02,,48.517685469705484,96.81015194343867,3.5431684108294226,74.66208262340217,388.8161495604128,38.525640872351616,Yes,No,,52.78891935519353,18.78704741528351,173.0,East,Rural,Medium,541.4595964743758
1585.0,Netherlands,2024-05-03,18.36473203670217,54.72260406554598,132.93908536483255,53.34988126767723,698.7697307439456,376.9489864143325,,No,Yes,Yes,10.50674876471791,10.226239251835942,457.0,West,Rural,Lowxx,112.7734613991227
1586.0,Italy,2024-05-04,29.901847847222086,51.21330247233505,,66.37169011387296,655.1960979698306,365.3545546126846,85.0570124843662,No,No,Yes,92.86192969143087,3.895660546232229,301.0,East,Rural,High,471.2208170673585
1587.0,France,2024-05-05,13.21997159358984,77.1496104052807,110.52993606871597,41.29400479349954,681.30804396707,386.14613738094624,39.387675817330276,,No,No,61.11511089822162,18.92452610662434,19.0,North,Urban,Medium,249.75443778522188
1588.0,Netherlands,2024-05-06,13.742811843330564,40.75804409955935,32.53770222463983,38.479661282461045,561.7258657205865,359.46389487419935,25.23053815255819,,Yes,,,0.518199136070483,346.0,North,Rural,Low,166.5355576240569
1589.0,Italy,,-1.9221983937724314,25.471468162422735,155.42483168376944,54.252648316616124,170.3236226617618,434.4778059896954,63.207472971397756,Yes,Noxx,Yes,48.98031290179852,12.856402656826486,341.0,East,Urban,Medium,82.04193776991886
1590.0,France,2024-05-08,27.13507148649098,,181.90599378721083,90.66399183945772,25.097799719481316,380.59463517515866,35.59454635574113,No,Yes,Yes,,5.247842294117522,,East,Rural,High,193.33092706954545
1591.0,Netherlands,2024-05-09,-9.817353717403229,78.22684281499545,,26.092836912466865,,415.3617318326851,68.72068982702945,No,Yes,No,52.541776271648956,15.150202958194956,287.0,West,Rural,Low,644.9046709721179
,Germany,,11.244543657317482,93.1974425088716,158.6662776771117,,1131.7765750024303,379.6695555586452,22.12309390017373,Yes,Yes,No,49.73056980542822,,287.0,West,Rural,Low,729.3383217868528
1593.0,Spain,2024-05-11,-0.5837454431832008,24.065725126310518,18.38910535478093,65.30878066490696,,371.0704041753725,23.643535930773368,No,Yes,No,56.17932530499268,8.574928804605339,,,Urban_,High,228.54630801399978
1594.0,Spain,2024-05-12,28.550496227099188,84.83968967038679,49.34089805420281,18.600725996607302,479.66512257996027,421.36570983968323,70.83307615495781,Yes,Yesxx,No,39.33527005590539,15.408334263895096,176.0,East,Urban,Medium,573.7581270875818
1595.0,,2024-05-13,,25.294412396006763,,,492.99817938815875,412.400382054013,97.62034959747453,Yes,No,,14.616269517653645,17.956371569057893,485.0,West,Urban,High,371.59640384940406
1596.0,,2024-05-14,25.338435491854277,46.452849433399656,77.28142482590181,66.60672045881498,782.6344178299222,371.8104931218949,,Noxx,Yes,,66.4583109204249,3.6510688254509227,,,Rural,Medium,541.5798066317747
1597.0,Spain,2024-05-15,-2.5711057151764773,21.78412224843776,123.92515717854997,35.226205971643964,451.9953331130181,411.20961483863823,,No,No,Yes,,5.925848261239306,39.0,North,Rural,High,246.1971045491048
1598.0,Italy,2024-05-16,23.440703683015535,92.92333591660497,112.5969991984346,72.21670048248043,955.7508797812927,350.5001677739519,57.883655062298665,No,No,Yes,84.10182031523357,0.08649553040138036,4.0,West,Urban,High,45.93887682627707
1599.0,France,2024-05-17,24.544685491019678,76.54311961601019,17.454397008376297,27.93465373444466,311.9315007224336,367.6914606600212,85.94573795797044,No,No,Yes,2.1952105762874874,17.131432057888812,445.0,North,Urban,,326.8482430893149
1600.0,Germany,2024-05-18,-9.868145764830702,49.53081856500327,26.33888117740122,77.44608967348553,440.7109553778643,,44.99973931395614,Yes,No,Yes,40.46253302213451,18.94256501029212,103.0,West,Rural,Mediumxx,160.6810166534508
1601.0,,,5.88004295557467,50.19652663396365,10.34232547221816,7.068805305717252,1121.9961788289008,391.0150666526175,97.45425964265789,Yes,No,No,,5.588913551443588,264.0,East,Urban,Medium,734.268395325341
1602.0,Spain,2024-05-20,-5.635590937878412,71.18742908011706,190.52134323243843,42.67519873767417,312.34040903754914,370.3628886948927,17.415718200717944,No,,No,,7.691101412250001,454.0,South,Urban,Medium,730.3854468929806
1603.0,France,2024-05-21,24.06971162057451,27.171864389452534,,26.163885786304498,793.9030768532082,400.59163770202554,98.618305324766,No,Yes,Yes,78.55540942895888,8.579130102813027,145.0,West,Rural,Low,72.7239676407897
1604.0,,2024-05-22,0.6054334903717464,31.603890508558806,171.11687908380313,81.67003873467657,437.48073134781595,396.52170010201337,86.16135802422488,No,,No,12.611295090756268,8.195037313336162,429.0,West,Rural,Low,396.73216650017906
1605.0,Germany,2024-05-23,3.2329657614660867,87.77793692710952,108.25277648540363,75.27470629328185,,413.39362925019293,87.98123149729082,Yes,No,No,82.46391606919153,,231.0,South,Urban,Medium,92.86247928558011
1606.0,Germany,2024-05-24,-6.083546226492472,36.18504689015292,38.76763745577178,,54.225943257745435,357.25383199402626,85.81630938208184,Yes,Yes,No,67.22212989863864,9.517492430963376,0.0,South,Urban,Mediumxx,714.8400739910849
1607.0,Germany,2024-05-25,14.19033326359991,78.13331181642984,125.32017594918644,65.15630421022107,200.6806680081737,431.9349630525595,87.56773109377052,Yes,No,,72.50330882893702,3.075671806740361,240.0,North,Urban,Low,18.347174820826595
1608.0,Italy,2024-05-26,-8.348359525380912,38.064232225767896,101.06778601844948,79.5322417616304,122.29534099030394,355.82767789291483,83.36373357865654,No,Yes,Yes,97.73211496537718,1.153600035319351,377.0,,Rural,High,
1609.0,France,2024-05-27,32.27961064375053,27.051705375584838,81.6384670911781,43.87882692485022,1013.658177277205,395.3855274539807,90.9565422604577,Yesxx,No,No,93.94837831068908,14.47053014353769,133.0,South,Urban,Highxx,152.42323235135035
1610.0,France,2024-05-28,,,74.36105624901022,67.80574161018997,1154.0295098669849,421.04730236683355,51.47206672440585,No,No,No,30.43714824121746,16.931320203935876,205.0,West,Rural,,664.8677650816743
1611.0,Italy,2024-05-29,-6.918015290910792,92.13382265386153,130.01530389681207,3.111766901967561,81.56953717555618,384.4811034664907,,No,,No,37.521651936462504,16.203855583302925,215.0,Southxx,Urban,High,213.95930870562017
1612.0,,2024-05-30,22.020331660874355,68.4249518100612,123.55233059892592,88.07246085395252,,441.01185300440596,44.646656776590326,Yes,Yes,No,40.71817151895496,12.532529730027282,208.0,South,Urban,,406.66740682830203
,Italy,2024-05-31,35.84667615127185,56.96270755244378,30.31319160778263,68.47736512030316,662.6027303838714,,,No,,No,18.057488656104926,19.37622474470651,80.0,East,Rural,Low,
1614.0,Italy,2024-06-01,34.60605673220984,,163.244410766892,,604.8419097307664,392.60480648574395,73.93173189744778,Yes,No,Yes,,0.03086223906396013,235.0,East,Rural,Medium,988.9152564109235
1615.0,Spain,2024-06-02,,52.650194137948816,127.21824899551632,77.08588676193897,780.6865593353361,368.3826393772855,83.88068521319181,Yes,No,No,97.90248676531937,6.390846243040775,,,,Low,754.0939294889348
1616.0,Germany,2024-06-03,,80.57396928067966,107.16169328146874,28.637668094126344,884.1670025958572,354.3438908570415,76.45443722339142,Yes,,,48.956303581464155,,367.0,,Rural,High,164.4039597205037
1617.0,,,16.05184284311393,80.36485655319711,149.78350405531282,27.28802295944085,,430.16643274207075,13.184155627335205,,Yes,No,95.26008888212793,6.993458944847026,290.0,North,Urban,,443.75154003904794
1618.0,Spain,2024-06-05,-8.668813065176675,85.51836877913516,30.73327334456353,79.96387775735212,178.90005629404797,369.4274245856226,76.52375493392205,nanxx,No,Yes,7.145796896434686,,185.0,South,,Medium,498.2466910892653
1619.0,Germany,2024-06-06,16.432130777424124,61.83408634954243,183.94323316535656,18.47091918213043,45.402875084980955,376.96741743788346,12.096708977597702,No,No,No,3.9285525330392423,,377.0,North,Rural,Medium,225.9757619125643
,Germany,2024-06-07,12.388282042197844,84.10734892855854,,11.066120082843444,1066.9906471970771,351.0378363050581,57.99072807343649,Yes,Yes,,57.53301336258022,10.541671644010293,304.0,North,Rural,Low,84.95914070387722
,Germany,2024-06-08,19.420549777976046,32.457487715506986,52.55147461222356,1.5042204994582864,563.4490724565372,351.82268849675415,85.5054376284711,Yes,No,Yes,73.62537912889215,12.278797067760753,225.0,,Urban_,High,569.4686721821481
1622.0,France,2024-06-09,36.01574417718016,22.410778391337,162.98051026523223,29.842804591865445,,373.0418434168001,84.66176445777016,No,Noxx,Yes,21.74590119948433,16.907664824598427,204.0,,Urban,Medium,835.1154149198377
1623.0,Germany,2024-06-10,3.730965285573154,71.84424388789047,66.79824103117626,9.92650505691971,639.3233822428037,437.28684862716403,85.71816921322194,Yes,Yes,Yes,50.335848857633906,12.317231542779828,141.0,North,Rural,High,571.8124692772695
1624.0,Germany,2024-06-11,21.95482717592944,28.43808143081425,166.14164425539138,,612.0328506008865,428.0823048456509,64.2169564999825,No,Yes,No!,87.2940500148038,7.626129860060386,,South,Rural,Low,630.7710922728419
1625.0,Netherlands,2024-06-12,11.49161679865476,64.05359288668102,65.60197498049727,48.45438309817498,747.5752306953684,426.9873115012443,26.543084112164628,No,No,,76.17244493378004,13.894843108121542,381.0,West,Urban,,590.7581453511185
,Germany,2024-06-13,11.75643621607885,77.68999640008471,110.1375967957808,25.25152241433004,204.17277785085452,432.70347743480664,55.718030617730186,No,Yes,No,,,471.0,West,Urban,Medium,456.449478483149
1627.0,,2024-06-14,,52.566834098182234,46.168988557421955,60.20869381917932,304.8486060463634,368.6613568927977,56.45907009297725,Yes,No,Yes,33.44714152962307,10.56804468475762,133.0,West,Urban,Medium,147.29662583838765
1628.0,,2024-06-15,37.56681975901174,23.509816977417806,146.30407411876809,7.035241999696806,1086.9677516684603,447.9065289343442,39.22909757975721,No,Yes,Yes,30.579126809486123,6.703050734992784,403.0,South,Rural,Lowxx,
1629.0,Germany,2024-06-16,33.1515752832919,90.9705120239099,33.38822076286001,72.61212512835014,254.79329998660424,373.2192632346622,48.16893483255645,Yes,No,Yes,71.95069013375063,0.03215036415602501,351.0,West,Rural,High,327.7576552913858
1630.0,Germany,2024-06-17,21.976122273958413,23.45960334171587,179.88629721909425,,279.5649983800147,364.9929850939243,88.4959001528636,Yes,No,,96.81811477217576,7.116938953401684,22.0,Eastxx,Rural,,294.11194224791205
1631.0,France,2024-06-18,13.07690444729515,92.3802007881026,74.3297660846973,0.6476369228008982,,379.4644693699019,56.61350521397095,No,Yes,Yes,28.00784434796467,6.054358586269418,232.0,Southxx,,Low,521.5951349862663
1632.0,Spain,2024-06-19,11.199605045591358,,94.31489632825539,31.921715291475937,769.3816242673832,403.0453342156812,73.42694386051727,Yes,,No,58.83005195480489,2.0067806838130764,13.0,West,Urban,High,420.8128865556133
1633.0,France,2024-06-20,29.35664554802701,78.81275987748015,4.804378767354334,75.01923733892968,1.0846399376895466,362.4430620409618,54.62303305491551,No,Yes,Yes,98.85585037329886,3.972723958296218,341.0,West,Rural,Medium,636.8836429614709
1634.0,Netherlands,2024-06-21,0.9110341871705767,93.98774097788997,195.15799321713757,18.811517048358162,548.1374287092036,,,No,No,No,,19.617801562576314,208.0,North,Rural,Low,840.3315169491073
1635.0,,2024-06-22,19.383327208122957,92.55842509608657,162.6350639536706,96.1877257871922,478.8157506728897,387.15266890447765,,No,Yes,nan!,65.90823151184065,5.596339056822133,359.0,South,Rural,Low,49.11106025010481
1636.0,Italy,2024-06-23,,91.47079262946593,89.4017814535924,89.66291443211348,1038.7430310518662,406.8416535617164,93.82493861602457,No,,Yes,33.19880971458636,10.363160690998171,306.0,West,Rural,Low,462.4059513858926
1637.0,Italy,2024-06-24,22.467678035025365,90.64628985676603,184.05226781548527,77.82387287959541,1007.6369604439498,423.423602365008,49.233975975043954,No,Yes,Yes,,10.986652325405144,372.0,South,Rural,Low,215.64664175320257
1638.0,Netherlands,2024-06-25,-0.6289486075099191,60.83277847295665,186.21192716453774,7.854835850031527,1087.1081424103643,440.1893747595618,77.34724023585298,Yesxx,nanxx,No,10.877135501535006,11.200601127855244,257.0,South,Urban,,910.2257387737843
1639.0,Spain,2024-06-26,24.787861190226508,64.61526690081614,106.61042432565398,35.38372976333799,1010.4607325843581,431.9346966723265,70.0391013723054,No,Yes,No,,0.9465627024035483,176.0,,Urban,High,
1640.0,Spain,2024-06-27,,69.57739786081166,46.770158294674104,29.81973451089105,944.0536363886154,403.7468674452237,81.93449652580316,No,Yes,,,15.429243654847038,262.0,West,Urban,Medium,884.1868531954051
1641.0,,2024-06-28,-0.992693926518669,91.67587190150654,97.42206692869058,13.762531840876912,,449.11728954846166,13.138561598544262,Yes,Yes,Yes,3.1682341536627523,14.606900485477345,226.0,East,,High,670.328026509456
1642.0,Germany,2024-06-29,12.481084464551447,87.05283356508255,64.95972141883529,99.96188950868437,209.76782932061857,402.97391880082137,94.181667868623,Yes,Yes,,96.35971715636312,19.54384273138826,99.0,West,,Low,135.26491890846694
1643.0,France,2024-06-30,,82.63828535186597,89.59712580211945,14.719763495279182,409.0189100211796,,84.67721602336682,Yes,Yes,No,56.817187425789314,3.6938252517153014,177.0,South,Urban,Medium,846.7795887784969
1644.0,France,,35.080213472119816,74.05793652885757,182.27840615761505,,820.3419899639332,365.84881950015426,85.03854048118586,Yes,Yes,Yes,70.07871563385032,11.075826102542132,141.0,,Rural,Lowxx,317.4466799765948
1645.0,Germany,2024-07-02,-3.8950185894354803,69.47069775897293,56.36691718581541,88.01414525677063,1107.757150281399,,52.040209800636276,Yes,Yes,Yes,62.02749443973732,16.07660453848206,19.0,South,Rural,Low,
1646.0,Spain,2024-07-03,-9.5630290875697,,167.79335893708807,14.43853607985518,800.2905192287482,366.8701126315494,81.66915171018177,No,Yes,Yes,14.847360659790754,2.4869204084521956,219.0,South,Urban,Medium,508.46636419225155
1647.0,France,2024-07-04,-1.7422920962416129,35.411534982707764,187.06021083437153,46.95279719537307,249.53868529321065,409.18213609592567,61.76638317769869,No,Yes,No,17.056040384242788,15.791415359201126,,West,Rural,High,730.1986527883414
1648.0,,2024-07-05,39.46368672594084,35.418000334842645,161.01055750901506,97.56901306994696,1133.5980765834672,,55.3130232367472,No,Yes,Yes!,62.64455233051272,,,North,Rural,Medium,527.5594964005613
1649.0,Italy,,28.418512880590725,98.59756232684451,105.45066872777535,24.728848296573915,912.4101647199914,388.5884501664429,80.64297768543462,Yes,No,No,77.98095162047773,5.616921519465484,,South,Rural,High,927.9506675768298
1650.0,Spain,2024-07-07,20.718450942217636,64.25272263912235,112.79546242406788,70.3058216969583,859.8525073853294,362.75582925303064,66.502002963858,Yes,No,Yes,61.10702020307055,18.911911101370645,176.0,West,Urban,Lowxx,510.12424055848203
1651.0,Netherlands,2024-07-08,-3.3493466425312057,58.669930690717976,163.9269991439906,8.003964837578092,,388.1090211778779,16.944437528616746,Yes,,,57.037387357977295,6.277461811793494,235.0,South,Urban,,60.70498392049528
1652.0,,,10.802292463073798,88.04762998609264,8.900162694720626,60.087194124828805,790.9736290194114,387.7989872456752,38.30586593663739,Yes,No,Yes,,11.68474823751791,454.0,Northxx,Rural,High,452.2304594992562
1653.0,Germany,2024-07-10,25.761943407335927,87.98143382270409,147.1859981573671,,,,65.98834342824065,Yes,Yes,No,24.360835708348738,8.801859065688776,450.0,West,Urban,Low,967.4603468196669
1654.0,,,34.79420811181891,34.12784130955213,105.77349763592842,69.95645320272685,304.34191156721164,388.84096991648073,91.34208239014056,Noxx,No,Yes,73.16461492960164,1.5631865450657556,132.0,South,Urban,High,789.5994203446695
1655.0,Netherlands,2024-07-12,9.09116273796208,33.88578455465222,,43.2890005435277,1147.8862079515823,391.8762014151908,93.97007523827168,,No,No,,19.009651223717825,436.0,East,Rural,,631.5446796719735
,Germany,,39.984493869301986,83.62118120523272,153.3855361365654,29.899864655466057,346.32513610789215,377.25429592579275,,No,Yes,No,67.4050092870782,4.274504799385279,435.0,,Urban,,151.30159463421245
1657.0,Italy,2024-07-14,-3.013179383555478,82.85059457195939,53.24944553797497,54.60078853341835,,363.1503911930827,32.88812856053874,Noxx,Yes,No,27.47166530761741,5.353890535994024,352.0,East,,Low,183.1577318055957
1658.0,Spain,2024-07-15,9.346796050894742,38.01493501510446,179.10674554291305,13.968691292071988,509.38076449095576,380.0010885554412,52.60436873624737,Yes,Yes,No,13.74649512532402,7.544931116704177,429.0,East,Rural,Medium,722.35132020118
1659.0,France,2024-07-16,33.76987294331519,87.32081089945373,137.69755566280762,81.44319706485138,1089.0332590214764,354.27653403388877,49.00513552048921,Yes,,No,2.9159016342504396,9.970719884209522,314.0,Southxx,Urban,Mediumxx,730.6608563315779
1660.0,France,2024-07-17,22.495780472416378,58.40409042427032,122.03111792705288,75.07093919816079,669.2028654920448,370.3709968684932,49.481676992308216,No,No,Yes,,2.885714321324002,8.0,,Urban,Low,373.35078723242367
1661.0,Germany,2024-07-18,30.545974650368137,57.599129173874445,104.62405883976982,54.496817157350094,758.2631962255101,382.4952452981199,14.48061245569716,,No,Yes,19.69692182426637,12.598731780344464,,West,Rural,Mediumxx,994.5172308087284
1662.0,France,2024-07-19,,98.85548743745653,42.5515317261018,36.704830129739484,287.5502010024924,364.5646291925983,25.62742318055026,Yes,No,No,36.34643501338539,10.294049869528427,,North,Rural_,,691.4615603671226
1663.0,Spain,2024-07-20,15.365819775334458,61.5371677265615,123.38899190610894,91.52261606892888,69.02808773174071,416.49696553528435,23.793421162851168,No,Yes,Yes,76.88549307596983,,270.0,West,Rural,Low,894.492202808403
1664.0,,2024-07-21,1.737357544352161,30.963630285160733,144.98279607049338,,907.8675521819525,378.0765028229036,,Yes,,,,13.85303605025086,225.0,East,Urban,,46.31485785256972
1665.0,Germany,2024-07-22,24.685345253122186,42.41246563060142,2.3379435727118647,28.48001324115168,81.17194739684717,411.5527573730891,47.06185272278283,Yes,No,Yes,,10.28160284185143,337.0,West,Rural,Low,623.57636120776
1666.0,Spain,2024-07-23,18.173984235467863,,,80.67086086892394,866.1578295829484,414.3885612343972,39.19492024183977,No,No,No,19.4762402988229,16.813712721545016,259.0,Northxx,Rural,Low,749.5325889312973
1667.0,France,2024-07-24,28.632460237835645,96.67735503248498,166.49281945753077,63.5019701732663,666.5914343541896,394.728827842314,49.95145813587807,Yes,,No,40.793534712031196,17.108095914065423,417.0,East,Rural,,797.3469724791794
1668.0,Netherlands,2024-07-25,15.58568772813831,41.122990732930475,126.44215868735651,12.701261654684181,,394.9106443316755,39.17926446824363,Yes,No,Yes!,56.51763659434542,19.602133945022697,317.0,North,Urban,Low,672.402966175678
1669.0,Spain,2024-07-26,30.55556841056275,54.432235148297615,123.05408768476171,11.423324460873008,246.92770736901767,408.14632624956016,78.17228376774177,No,Yesxx,No,,1.3467151565771363,236.0,South,Urban,Medium,605.9257075867965
,Netherlands,2024-07-27,35.100873798129875,79.97084395824729,45.72253702452673,93.81050194336366,,376.2456352171836,25.033774092556417,Yes,Yes,Yes,90.45695742194859,8.103572808710739,212.0,South,Rural,High,746.1245986732474
1671.0,Netherlands,2024-07-28,27.47915133261987,41.92770469347125,126.41774669530615,,737.0056648207798,352.1244967191731,15.052126075600032,No,Yesxx,,0.3834030313441317,10.030379483018875,,,Urban_,Medium,38.53027627676908
1672.0,Germany,2024-07-29,27.18275769463021,76.13136425720882,157.23001345910203,66.34825993214409,89.15735199217809,414.50245979351996,68.56348803352955,Yes,No,Yes,40.20116033657979,4.676197317020434,,West,Urban,High,751.336600547351
1673.0,France,2024-07-30,19.359467062049383,36.601407708531326,80.35127697250235,3.6433873067410527,886.728820650342,410.8525383815407,,,No,No,74.28348742149156,18.440703810838173,163.0,East,Rural,High,329.60134250946805
,Italy,,13.58210060580188,39.40139806795446,36.41842906860937,55.65019368054473,466.835322257375,397.63810644716705,67.90188488764996,Yes,Yes,No,89.08911171339503,,98.0,East,Rural,High,761.0306032141191
1675.0,,,38.629382840494436,98.906554990438,15.454851659045588,,154.6969072550139,437.5765610508464,15.268759610864919,No,No,Yes,35.84018175937381,8.5701218938121,185.0,,,,777.0791231925579
1676.0,Italy,2024-08-02,22.255626605864457,49.51555274205824,101.13913328968698,13.962626935695665,464.47791994861046,400.86248327392644,,Yes,Yes,No,67.35891293722611,3.703814426537211,70.0,Southxx,Rural,High,276.5844512573562
1677.0,Spain,2024-08-03,32.0178251112681,,136.77171862999128,77.35031256342613,117.96178285996746,380.34946637057783,,Yes,Yes,No,58.03487530183731,,225.0,North,Urban,Low,715.1776463063402
1678.0,,2024-08-04,15.270451427178823,87.2050477552346,32.527852185951154,80.95426569395616,1065.5950476449593,421.3532453763049,,,No,Yes,,14.099846622808352,429.0,South,Rural,Low,328.9308912042765
1679.0,France,,17.742892897211043,47.74818527389478,84.28872499093174,71.52122338665443,548.111880858771,446.2403520396451,39.59697278196138,No,No,No,68.09443503484667,17.450280309463352,420.0,South,Urban,,
1680.0,Italy,2024-08-06,23.144451180607945,48.57356011398324,,1.1186845141520685,165.63367446456363,,54.567712467602234,Yes,Yes,No,24.95646079665027,8.179411303349497,193.0,North,Urban,Medium,189.8646902667209
1681.0,Netherlands,2024-08-07,26.427618432516937,81.84707683227538,31.17168478067356,28.490921564328396,302.51481327331226,440.88478840691755,56.812478076996214,Yes,Yes,No,78.39076668240196,15.502207559836839,424.0,,Urban_,High,77.67172491891694
1682.0,Netherlands,2024-08-08,12.417787076831548,68.56010754070593,53.977990621869296,36.09612664364972,869.5789240394945,361.27142782866747,66.70882350381515,Yes,nanxx,,,,,West,Urban,Medium,588.2372754943777
1683.0,Netherlands,2024-08-09,,48.94015332982385,121.68267721722647,69.08502238516317,943.3058006101909,362.09863320770893,39.84869095253602,Yesxx,No,No,47.842229694820084,16.245418199829743,411.0,North,Urban,Low,193.07584479323404
1684.0,Italy,,1.9709961231674153,,,75.55436816761116,49.57967420059495,365.460570627441,,No,Yes,No,5.412459133397274,1.7075798245743856,309.0,South,Rural,Medium,894.6463294458599
1685.0,France,,11.182271142760989,,127.19868086837943,,71.85624886865467,420.2854436821958,99.11055945244028,,No,Yes,73.73525589581887,9.268953067839519,251.0,North,Urban,Low,158.29237289570085
